year,region,exposure.code,coastal.code,latitude,longitude,depth,crust,understory,kelp,urchin,month,day,survey,site
2001,York,4,3,43.06709,-70.66749,5,60,100,1.9,0,6,13,dmr,42
2001,York,4,3,43.28014,-70.55645,5,75.5,100,0,0,6,13,dmr,47
2001,York,4,3,43.40849,-70.38046,5,73.5,80,18.5,0,6,14,dmr,56
2001,York,4,4,43.50783,-70.32038,5,63.5,82,0.6,0,6,14,dmr,61
2001,York,4,3,43.52791,-70.30401,5,72.5,69,63.5,0,6,14,dmr,62
2001,Casco Bay,2,2,43.72766,-70.10721,5,6.1,38.5,92.5,0,6,15,dmr,66
2001,Casco Bay,2,2,43.76509,-69.96087,5,31.5,74,59,0,6,15,dmr,71
2001,Casco Bay,3,3,43.75199,-69.9342,5,31.5,96.5,7.7,0,6,15,dmr,70
2001,Casco Bay,2,2,43.78369,-69.89041,5,40.5,60,52.5,0,6,8,dmr,23
2001,Casco Bay,2,2,43.79288,-69.88675,5,53,59.5,29.2,0,6,8,dmr,22
2001,Casco Bay,1,2,43.79686,-69.88665,5,26.5,15,100,0,6,8,dmr,21
2001,Casco Bay,2,2,43.75221,-69.86678,5,70.5,100,0.8,0.5,6,8,dmr,25
2001,Midcoast,2,2,43.81279,-69.79659,5,0,6.4,0,0,6,4,dmr,4
2001,Midcoast,2,3,43.7565,-69.77936,5,10.9,55,57.5,0.9,6,4,dmr,5
2001,Midcoast,1,2,43.8576,-69.72455,5,10,43.5,34.7,0,6,4,dmr,3
2001,Midcoast,2,2,43.86061,-69.68762,5,94.5,90,91,0,6,5,dmr,6
2001,Midcoast,2,3,43.82462,-69.63938,5,0.3,98.5,2.8,0,6,5,dmr,10
2001,Midcoast,3,3,43.80221,-69.63056,5,18.4,75,9.8,0,6,5,dmr,9
2001,Midcoast,3,4,43.78165,-69.61044,5,12,77.5,4.2,0,6,5,dmr,8
2001,Midcoast,2,2,43.85643,-69.57275,5,10,10.5,100,0,6,6,dmr,12
2001,Midcoast,2,3,43.83358,-69.56886,5,29.5,50,65,0,6,6,dmr,11
2001,Midcoast,2,2,43.86118,-69.56274,5,44.5,16,98,0,6,6,dmr,13
2001,Midcoast,2,2,43.93819,-69.43963,5,36,70,36,0,6,7,dmr,20
2001,Midcoast,2,2,43.92956,-69.38963,5,72.5,81,11.8,1.1,6,7,dmr,19
2001,Midcoast,2,3,43.91571,-69.37804,5,79.5,56,7.2,4.4,6,7,dmr,16
2001,Midcoast,3,2,43.92964,-69.35844,5,79,53.5,51,0,6,7,dmr,18
2001,Midcoast,3,2,43.92028,-69.35188,5,74,51,21,0,6,7,dmr,17
2001,Midcoast,3,2,43.91537,-69.31995,5,68,52,5.4,3.8,6,18,dmr,74
2001,Midcoast,3,3,43.90658,-69.30775,5,78,98,0,0.1,6,18,dmr,75
2001,Midcoast,3,3,43.90006,-69.28716,5,20.5,39.5,52,0,6,18,dmr,76
2001,Midcoast,2,3,43.9114,-69.26453,5,31,67,51,0,6,18,dmr,78
2001,Penobscot Bay,3,3,43.91638,-69.21494,5,100,15.2,9.2,26,6,19,dmr,84
2001,Penobscot Bay,4,3,43.97099,-69.09692,5,99.5,73.5,18.3,4.7,6,19,dmr,83
2001,Penobscot Bay,2,3,44.04744,-69.07132,5,7.9,83.5,22.4,0,6,19,dmr,81
2001,Penobscot Bay,2,2,44.07907,-69.04713,5,47,96,0.9,0.4,6,19,dmr,80
2001,Penobscot Bay,2,2,44.22774,-68.9389,5,78.5,0,1.2,5.6,6,25,dmr,107
2001,Penobscot Bay,2,4,44.07045,-68.90323,5,44.5,71.5,18.5,1.5,6,27,dmr,118
2001,Penobscot Bay,1,1,44.35182,-68.86835,5,84,5.1,2.7,2.4,6,25,dmr,101
2001,Penobscot Bay,2,2,44.12942,-68.8288,5,98,27,79.5,2.1,6,26,dmr,117
2001,Penobscot Bay,2,2,44.17466,-68.81657,5,98.5,20.5,64.5,0.3,6,26,dmr,113
2001,Penobscot Bay,2,2,44.12038,-68.81571,5,93,55,48.5,0,6,26,dmr,116
2001,Penobscot Bay,2,2,44.1969,-68.81519,5,85.5,10.2,88,4.3,6,26,dmr,112
2001,Penobscot Bay,2,1,44.3266,-68.76423,5,20.5,0.2,0,2.4,6,26,dmr,111
2001,MDI,1,2,44.22101,-68.58405,5,70,61,0,0,6,28,dmr,124
2001,MDI,2,2,44.16465,-68.57708,5,19.2,89.5,27.5,0.9,6,28,dmr,126
2001,MDI,2,2,44.16369,-68.55898,5,5.5,96,1.9,0,6,28,dmr,125
2001,MDI,1,2,44.40178,-68.52028,5,0,0.9,0,3.2,7,6,dmr,162
2001,MDI,2,2,44.16329,-68.49663,5,56.5,51,72,0,7,3,dmr,140
2001,MDI,2,2,44.20813,-68.49004,5,31,71,0.9,3.6,7,3,dmr,133
2001,MDI,2,2,44.17995,-68.48743,5,57,61,0.2,6.3,7,3,dmr,139
2001,MDI,1,2,44.18154,-68.47818,5,37,74.5,16.7,3.8,7,3,dmr,138
2001,MDI,2,2,44.21243,-68.45232,5,56,67.5,4.2,0,7,3,dmr,134
2001,MDI,1,1,44.4735,-68.43759,5,33.5,29.5,0,30.4,7,6,dmr,163
2001,MDI,3,4,44.13106,-68.40311,5,57,56,67,0,7,5,dmr,158
2001,MDI,1,4,44.12658,-68.35934,5,91.5,71.5,23.1,0,7,5,dmr,159
2001,MDI,2,4,44.18459,-68.3513,5,80.5,82.5,0.2,1.1,7,5,dmr,160
2001,MDI,2,2,44.43977,-68.26103,5,94,14.2,2.111111111,12.6,7,13,dmr,196
2001,MDI,1,1,44.4767,-68.21104,5,85.5,17,16.4,1.9,7,13,dmr,193
2001,MDI,2,2,44.39891,-68.19114,5,98.5,47,56.5,1.6,7,12,dmr,188
2001,MDI,2,3,44.36861,-68.17941,5,100,3.9,0.2,44.5,7,12,dmr,187
2001,MDI,2,2,44.46287,-68.17277,5,83,23,5,3.1,7,13,dmr,195
2001,MDI,1,1,44.47173,-68.16106,5,56.5,45,3.1,9.3,7,12,dmr,192
2001,MDI,1,2,44.45761,-68.12119,5,28,24.3,0.5,2.5,7,12,dmr,191
2001,MDI,2,2,44.42128,-68.11303,5,100,1.5,48.5,11.5,7,12,dmr,182
2001,Downeast,4,3,44.38911,-67.96743,5,5,0.2,100,0.4,7,10,dmr,167
2001,Downeast,4,3,44.38902,-67.96101,5,85.5,5.9,62,16.7,7,10,dmr,166
2001,Downeast,3,3,44.40725,-67.96043,5,87,55.5,21.5,0,7,10,dmr,164
2001,Downeast,3,3,44.41131,-67.91079,5,62,14.7,93.5,0,7,10,dmr,169
2001,Downeast,3,3,44.41121,-67.88523,5,100,6.8,32.2,7.9,7,17,dmr,209
2001,Downeast,4,4,44.39758,-67.8667,5,63.5,0.6,97.5,0.1,7,17,dmr,208
2001,Downeast,4,4,44.40659,-67.86653,5,48,54,58.5,0,7,17,dmr,210
2001,Downeast,3,3,44.47852,-67.80993,5,56.2,23.2,46.2,22.1,7,18,dmr,217
2001,Downeast,2,2,44.50992,-67.797,5,100,6.4,59.5,2.4,7,18,dmr,218
2001,Downeast,5,5,44.38803,-67.78524,5,97,40.5,28.7,11,7,17,dmr,207
2001,Downeast,3,4,44.48045,-67.75111,5,57.5,36.5,69,0.7,7,18,dmr,219
2001,Downeast,3,4,44.47481,-67.67655,5,14,31.2,95.5,0.1,7,19,dmr,222
2001,Downeast,3,3,44.49083,-67.67248,5,40.5,46.5,100,0.4,7,19,dmr,225
2001,Downeast,2,3,44.49494,-67.65374,5,29,81,85,0.5,7,19,dmr,224
2001,Downeast,2,3,44.48538,-67.61329,5,100,1.4,97,0.1,7,19,dmr,223
2001,Downeast,4,4,44.57199,-67.40965,5,73.5,59.5,71.5,0.1,7,24,dmr,232
2001,Downeast,3,3,44.61639,-67.37083,5,55,65,100,0.1,7,25,dmr,241
2001,Downeast,3,3,44.5983,-67.36613,5,27.3,69.5,15.5,4,7,25,dmr,240
2001,Downeast,4,4,44.56679,-67.36595,5,90,54,94.5,0,7,26,dmr,251
2001,Downeast,3,3,44.64724,-67.33172,5,32,43.5,90.5,0,7,25,dmr,242
2001,Downeast,4,4,44.61868,-67.23797,5,84,30,99,1.8,7,26,dmr,247
2001,Downeast,5,3,44.64483,-67.18714,5,89.5,25.5,72.5,10.9,7,26,dmr,244
2001,Downeast,4,3,44.6624,-67.16127,5,88,55,92,0.9,7,27,dmr,252
2001,Downeast,4,3,44.69334,-67.12844,5,97.5,52.5,76.5,23.8,7,27,dmr,254
2001,Downeast,4,3,44.75526,-67.06267,5,66.5,62.5,99,3.8,7,27,dmr,258
2002,York,5,4,43.099619,-70.588425,5,98,67,61.1,0,5,15,dmr,2
2002,York,3,3,43.45833,-70.33,5,78.5,49,22,0,5,15,dmr,6
2002,Casco Bay,3,3,43.590952,-70.198551,5,87,47,87.5,0,5,15,dmr,8
2002,Casco Bay,3,3,43.690687,-70.145069,5,66,96.5,13,0,5,16,dmr,17
2002,Casco Bay,5,5,43.651501,-70.043663,5,99.5,18,86.5,0,5,16,dmr,14
2002,Casco Bay,4,4,43.714928,-70.012772,5,81.5,7.9,96.5,0,5,16,dmr,15
2002,Casco Bay,2,2,43.769901,-69.941452,5,48.5,75.5,65,0,6,17,dmr,21
2002,Casco Bay,2,4,43.728296,-69.928207,5,97.5,90,5,0,6,17,dmr,22
2002,Casco Bay,5,4,43.7071,-69.890522,5,99,43.5,0,0,6,17,dmr,25
2002,Casco Bay,2,2,43.79265,-69.886597,5,66.5,19,100,0,6,17,dmr,23
2002,Midcoast,2,3,43.748043,-69.763508,5,78,90.5,40,0,5,20,dmr,28
2002,Midcoast,2,2,43.820496,-69.61182,5,45,100,4.5,0,5,21,dmr,36
2002,Midcoast,2,4,43.78009,-69.605846,5,42.5,96,9,0.3,5,20,dmr,34
2002,Midcoast,3,4,43.798107,-69.601684,5,77,100,8.7,1,5,20,dmr,35
2002,Midcoast,2,3,43.833878,-69.569077,5,58,71.5,79,0,5,21,dmr,37
2002,Midcoast,1,2,43.888315,-69.546303,5,15.4,42.6,100,0,5,21,dmr,38
2002,Midcoast,2,2,43.862259,-69.529659,5,100,5.5,0.5,52.3,5,21,dmr,39
2002,Midcoast,2,2,43.897635,-69.451614,5,100,55,0,16,5,22,dmr,49
2002,Midcoast,3,3,43.884171,-69.439068,5,64.5,92,25.5,0,5,22,dmr,48
2002,Midcoast,2,3,43.92935,-69.389252,5,57.5,94,22.5,0,5,22,dmr,47
2002,Midcoast,4,4,43.857403,-69.363964,5,100,94,33.5,0,5,28,dmr,53
2002,Midcoast,3,4,43.907124,-69.296219,5,83.5,81.5,68.5,0,5,28,dmr,56
2002,Midcoast,2,4,43.911747,-69.239983,5,79,100,6.5,0,5,29,dmr,69
2002,Penobscot Bay,4,3,43.916378,-69.214935,5,100,13.4,39,31.5,5,29,dmr,68
2002,Penobscot Bay,3,3,43.952471,-69.19001,5,100,37,100,0,5,29,dmr,67
2002,Penobscot Bay,4,3,43.970543,-69.171272,5,100,51,97,3.9,5,30,dmr,76
2002,Penobscot Bay,4,4,43.975245,-69.109142,5,100,25,90.5,2.5,5,30,dmr,75
2002,Penobscot Bay,4,4,43.967869,-69.101345,5,100,10.5,100,0.1,5,30,dmr,74
2002,Penobscot Bay,4,4,43.990383,-69.043098,5,100,47.5,84,2.1,5,30,dmr,73
2002,Penobscot Bay,5,4,43.899021,-69.015663,5,100,26.7,99,1.4,5,29,dmr,64
2002,Penobscot Bay,2,2,44.165049,-68.884277,5,76,67,37,15.7,6,3,dmr,79
2002,Penobscot Bay,4,4,44.025583,-68.859455,5,92,30.7,100,0,6,3,dmr,83
2002,Penobscot Bay,3,4,44.043585,-68.784626,5,100,26,100,0,6,3,dmr,81
2002,Penobscot Bay,2,3,44.123976,-68.689438,5,83,96,49.5,0,6,5,dmr,84
2002,Penobscot Bay,3,3,44.069803,-68.665844,5,83,10.5,92,1.6,6,6,dmr,91
2002,Penobscot Bay,4,4,44.033728,-68.657218,5,99,72.5,53,0,6,6,dmr,98
2002,Penobscot Bay,1,2,44.150408,-68.63427,5,12,63.5,0,0.2,6,6,dmr,92
2002,Penobscot Bay,3,4,44.015404,-68.609039,5,94,19.5,100,0,6,5,dmr,87
2002,MDI,3,4,44.055712,-68.578571,5,36.5,78,96,0,6,5,dmr,86
2002,MDI,2,3,44.141195,-68.571724,5,58.5,62.5,50,0,6,5,dmr,88
2002,MDI,2,2,44.298468,-68.527935,5,29,81,1.5,0,6,7,dmr,103
2002,MDI,3,4,44.104546,-68.478279,5,79,80,88.5,0,6,10,dmr,112
2002,MDI,3,3,44.135448,-68.452972,5,89,80.5,83,0,6,10,dmr,121
2002,MDI,5,4,44.09963,-68.415348,5,100,27,95,0,6,10,dmr,114
2002,MDI,2,3,44.189623,-68.408779,5,86,24.5,92,0,6,7,dmr,109
2002,MDI,2,3,44.193886,-68.371143,5,76,87.5,3.5,0,6,7,dmr,105
2002,MDI,3,4,44.166731,-68.351357,5,100,14.5,86.5,0,6,7,dmr,106
2002,MDI,1,2,44.342009,-68.309132,5,0,0,0,5.3,6,11,dmr,126
2002,MDI,2,3,44.277514,-68.292166,5,86.5,67.5,21,0,6,11,dmr,125
2002,MDI,4,4,44.237915,-68.245216,5,100,16.5,100,0.2,6,11,dmr,123
2002,MDI,2,2,44.426439,-68.142609,5,96.5,49.9,54.2,4,6,18,dmr,150
2002,MDI,2,3,44.376881,-68.137016,5,100,19,73,19.7,6,18,dmr,140
2002,MDI,2,3,44.408258,-68.117558,5,100,11.5,26.5,10.9,6,18,dmr,148
2002,MDI,3,3,44.372208,-68.11187,5,100,32.5,83,10.9,6,18,dmr,139
2002,MDI,4,3,44.349586,-68.093441,5,100,4.5,95,7.9,6,18,dmr,137
2002,Downeast,5,5,44.371498,-68.004925,5,89.5,3.8,100,2.3,6,17,dmr,134
2002,Downeast,3,3,44.389122,-67.986633,5,97.5,31.5,37,6.8,6,17,dmr,133
2002,Downeast,4,3,44.393673,-67.954693,5,100,12.5,90,4.8,6,17,dmr,130
2002,Downeast,4,3,44.398499,-67.942669,5,64.5,7,98.5,0.1,6,17,dmr,129
2002,Downeast,4,3,44.397837,-67.90432,5,100,12.5,18,14.5,6,17,dmr,127
2002,Downeast,4,4,44.402128,-67.872879,5,99.5,39,100,0,6,25,dmr,156
2002,Downeast,3,3,44.428997,-67.851578,5,77.5,37,95,0.1,6,25,dmr,155
2002,Downeast,2,3,44.451429,-67.839825,5,90,69,86.5,0.2,6,25,dmr,153
2002,Downeast,2,3,44.487234,-67.808247,5,91.5,49.5,86,1,6,25,dmr,152
2002,Downeast,2,3,44.495928,-67.763393,5,92,31,87.5,2.9,6,25,dmr,167
2002,Downeast,2,3,44.486357,-67.676289,5,65.5,80.5,92.5,0.3,6,25,dmr,166
2002,Downeast,3,3,44.490295,-67.636499,5,91,30.2,42.9,4.1,6,26,dmr,176
2002,Downeast,5,5,44.43169,-67.633411,5,54.5,99,57,0,6,26,dmr,170
2002,Downeast,2,3,44.519897,-67.531109,5,82.5,44.5,61.5,16.9,6,26,dmr,175
2002,Downeast,3,3,44.555111,-67.520045,5,86.5,82.5,94,2.2,7,1,dmr,177
2002,Downeast,3,3,44.505568,-67.512157,5,57.5,63,98,0,6,26,dmr,174
2002,Downeast,3,3,44.59483,-67.427773,5,80,72.5,96,0.9,7,1,dmr,184
2002,Downeast,3,3,44.59391,-67.371464,5,83.5,76.5,98,0.4,7,1,dmr,187
2002,Downeast,4,4,44.60202,-67.320541,5,87.5,76,96,1,7,1,dmr,190
2002,Downeast,4,4,44.605604,-67.26631,5,83,49.5,82,9.5,7,1,dmr,191
2002,Downeast,4,3,44.636248,-67.224937,5,62.5,85.5,54,2,7,1,dmr,192
2002,Downeast,3,3,44.6584,-67.18971,5,93,59.5,78,9.4,7,2,dmr,193
2002,Downeast,5,3,44.665577,-67.16087,5,84.1,87,89.5,1.6,7,2,dmr,194
2002,Downeast,4,3,44.680159,-67.147671,5,91,66.5,71,8.3,7,2,dmr,197
2002,Downeast,4,3,44.706638,-67.115479,5,92,44.5,62,46.3,7,2,dmr,198
2003,York,4,4,43.10357,-70.63169,5,14.7,99,2.2,0,5,14,dmr,2
2003,York,4,4,43.00497,-70.597,5,17.7,49.2,51.7,2.1,5,14,dmr,3
2003,York,3,3,43.167,-70.59019,5,87,79.5,6,0,5,14,dmr,5
2003,York,4,4,43.27567,-70.55851,5,35.5,100,10.7,0,5,14,dmr,8
2003,Casco Bay,5,4,43.64601,-70.11919,5,12,89.5,64,0,5,15,dmr,13
2003,Casco Bay,5,4,43.67342,-70.08861,5,60.5,53,81,0,5,15,dmr,15
2003,Casco Bay,2,2,43.77983,-70.07435,5,27,22,100,0,5,15,dmr,18
2003,Casco Bay,5,4,43.71057,-70.002440000000007,5,82.5,81,56,0,5,16,dmr,22
2003,Casco Bay,3,3,43.73849,-69.92849,5,100,71,19.5,0,5,16,dmr,23
2003,Casco Bay,3,3,43.72968,-69.87191,5,72.5,82.5,31.5,2.2,5,16,dmr,25
2003,Midcoast,2,2,43.82481,-69.69099,5,78,87.5,37,0.1,5,20,dmr,28
2003,Midcoast,4,3,43.77991,-69.65583,5,79,60.5,23.7,0,5,20,dmr,30
2003,Midcoast,2,2,43.82044,-69.64948,5,49.5,83.5,48.5,0,5,21,dmr,38
2003,Midcoast,4,4,43.79362,-69.59834,5,59.5,83,27.5,0,5,21,dmr,39
2003,Midcoast,3,3,43.80266,-69.58722,5,77,96.5,24,0,5,21,dmr,40
2003,Midcoast,3,3,43.82979,-69.54659,5,81,86,41.5,0,5,21,dmr,41
2003,Midcoast,4,3,43.85248,-69.49445,5,88.5,81.5,70,0.3,5,22,dmr,45
2003,Midcoast,3,3,43.88809,-69.46879,5,76.5,87,61.4,0,5,22,dmr,47
2003,Midcoast,3,2,43.8977,-69.43166,5,70.5,88.5,53.5,0,5,22,dmr,48
2003,Midcoast,2,2,43.93023,-69.40583,5,54,90,60,0,5,22,dmr,49
2003,Midcoast,4,4,43.86213,-69.28924,5,79,74.5,96.5,0.3,5,27,dmr,57
2003,Midcoast,3,3,43.89822,-69.26452,5,81.5,52,84.5,0.7,5,27,dmr,59
2003,Penobscot Bay,3,3,43.966,-69.18378,5,59,76,70.5,0.2,5,29,dmr,74
2003,Penobscot Bay,4,4,43.88965,-69.12922,5,48.7,83.5,15,2.7,5,28,dmr,61
2003,Penobscot Bay,3,3,43.97971,-69.12259,5,48,47,88,0,5,29,dmr,73
2003,Penobscot Bay,5,4,43.86717,-69.12148,5,53.5,21.5,92,0,5,28,dmr,62
2003,Penobscot Bay,2,2,44.16448,-69.05934,5,75,64,2,9.4,6,2,dmr,75
2003,Penobscot Bay,2,2,44.03397,-69.0469,5,22,82,79.5,0.9,5,29,dmr,69
2003,Penobscot Bay,5,4,43.92593,-69.04681,5,82.5,37.5,94.5,13.7,5,28,dmr,65
2003,Penobscot Bay,5,4,43.89904,-69.0094,5,82.5,54,98.5,4,5,28,dmr,64
2003,Penobscot Bay,3,3,44.07493,-68.90949,5,83.5,40,39.5,0,6,2,dmr,81
2003,Penobscot Bay,5,4,44.01216,-68.83483,5,78,54.5,93,0,6,3,dmr,85
2003,Penobscot Bay,4,4,44.0435,-68.77209,5,36.5,37,87,0,6,3,dmr,88
2003,Penobscot Bay,2,2,44.20103,-68.76713,5,74.5,66,75,0,6,2,dmr,79
2003,Penobscot Bay,5,5,44.00297,-68.76596,5,85.5,51,92.5,0.1,6,3,dmr,87
2003,Penobscot Bay,4,4,44.06534,-68.67213,5,83.5,31,89,1,6,3,dmr,90
2003,Penobscot Bay,5,5,44.00269,-68.65365,5,58,81,75.5,0,6,3,dmr,89
2003,Penobscot Bay,3,4,44.0199,-68.60991,5,55,62.5,75.5,0,6,4,dmr,95
2003,MDI,4,4,44.04203,-68.55328,5,80.5,37,98,0,6,4,dmr,96
2003,MDI,4,4,44.10944,-68.53449,5,43,54,78,0,6,4,dmr,101
2003,MDI,2,3,44.16321,-68.49657,5,68.5,62,94,0.1,6,9,dmr,107
2003,MDI,4,4,44.08216,-68.49644,5,69.5,43.5,92,0,6,4,dmr,100
2003,MDI,3,4,44.11361,-68.48447,5,28,31,85.5,0,6,9,dmr,109
2003,MDI,2,2,44.26195,-68.45246,5,64,42,92.5,0,6,9,dmr,104
2003,MDI,3,4,44.13936,-68.39676,5,73.5,55,74.5,0,6,10,dmr,114
2003,MDI,2,2,44.24713,-68.39108,5,80,6,63.5,0,6,9,dmr,105
2003,MDI,3,4,44.15414,-68.33966,5,81,47,98,0.2,6,10,dmr,115
2003,MDI,4,4,44.17505,-68.24911,5,59.5,79,92,0,6,10,dmr,120
2003,MDI,3,3,44.2956,-68.21233,5,42,50.5,74,5,6,10,dmr,125
2003,MDI,3,4,44.24672,-68.19525,5,91.5,36.5,57.5,15.9,6,10,dmr,123
2003,MDI,2,2,44.4039,-68.13662,5,87,30.5,12,7.7,6,17,dmr,149
2003,MDI,3,3,44.34962,-68.09968,5,40,73,56.5,7.5,6,17,dmr,146
2003,MDI,4,4,44.34495,-68.07471,5,24.5,57,75.5,8.4,6,17,dmr,144
2003,Downeast,4,3,44.35362,-68.02432,5,79,53.5,96,0.2,6,17,dmr,142
2003,Downeast,5,5,44.37147,-68.00073,5,82,30,97,0,6,16,dmr,135
2003,Downeast,5,5,44.36687,-67.9865,5,39.5,36.5,100,0.5,6,16,dmr,134
2003,Downeast,4,3,44.38488,-67.9862,5,77,21.5,77.5,4.7,6,16,dmr,136
2003,Downeast,4,3,44.39865,-67.94713,5,77,23.5,69,4,6,16,dmr,131
2003,Downeast,5,5,44.36654,-67.93627,5,90.5,15,67.5,22.5,6,16,dmr,128
2003,Downeast,4,3,44.40235,-67.90532,5,83,52.5,87,1.1,6,16,dmr,129
2003,Downeast,4,4,44.37062,-67.87349,5,69.5,43.5,86,0.1,6,23,dmr,156
2003,Downeast,3,3,44.48285,-67.8254,5,34,58,58.5,0.9,6,23,dmr,151
2003,Downeast,4,4,44.4423,-67.82168,5,47.5,42.5,89.5,5.9,6,23,dmr,152
2003,Downeast,2,2,44.49585,-67.75206,5,49.5,39.5,96,2.7,6,23,dmr,164
2003,Downeast,3,3,44.48227,-67.73913,5,50,43,100,0.1,6,23,dmr,163
2003,Downeast,5,5,44.43705,-67.70874,5,53.5,56.5,100,1.8,6,23,dmr,160
2003,Downeast,4,4,44.46318,-67.63264,5,33,81.5,82,1.3,6,24,dmr,166
2003,Downeast,3,3,44.48624,-67.63207,5,38.5,75.5,95,0.4,6,24,dmr,175
2003,Downeast,3,3,44.52949,-67.53032,5,50.5,79.5,83.5,0.3,6,24,dmr,174
2003,Downeast,4,3,44.49718,-67.51081,5,55,68,94.5,0.1,6,24,dmr,172
2003,Downeast,4,4,44.55453,-67.49835,5,53.5,42.5,100,0.1,6,30,dmr,176
2003,Downeast,3,3,44.59395,-67.3754,5,73.5,49,98,0,6,30,dmr,183
2003,Downeast,3,3,44.62528,-67.36485,5,64.5,53.5,85,0.4,6,30,dmr,184
2003,Downeast,5,4,44.59702,-67.3019,5,71,35,94.5,0,6,30,dmr,185
2003,Downeast,4,3,44.64065,-67.20601,5,77,63.5,92,1.3,6,30,dmr,188
2003,Downeast,4,3,44.66214,-67.16768,5,71,51,81.5,17.9,7,1,dmr,193
2003,Downeast,3,3,44.7058,-67.11941,5,44,69,89,1.9,7,1,dmr,196
2003,Downeast,4,5,44.50333,-67.1,5,81.5,31,99,0,7,1,dmr,191
2003,Downeast,4,5,44.50667,-67.09283,5,28.5,83,90.5,0.6,7,1,dmr,190
2003,Downeast,5,5,44.54,-67.09,5,90.5,31,100,0.9,7,1,dmr,189
2004,York,4,4,43.0724,-70.6061,5,14,96.5,15.5,0,5,10,dmr,2
2004,York,4,3,43.1627,-70.5962,5,45.5,90.5,4,0,5,10,dmr,5
2004,York,4,4,43.1236,-70.4784,5,43,95.5,18.5,0,5,10,dmr,3
2004,York,4,3,43.5404,-70.2459,5,6.5,9,100,0,5,10,dmr,13
2004,Casco Bay,5,5,43.6552,-70.1086,5,8.5,53.5,55,0,5,11,dmr,16
2004,Casco Bay,3,4,43.7067,-70.0392,5,28,27.5,80.5,0,5,11,dmr,20
2004,Casco Bay,3,3,43.7518,-69.9475,5,18,75.5,68.5,0,5,12,dmr,22
2004,Casco Bay,5,4,43.7158,-69.9469,5,20.5,56,43,0,5,11,dmr,18
2004,Casco Bay,2,2,43.7565,-69.9293,5,22,86,50,0,5,12,dmr,23
2004,Casco Bay,3,3,43.7476,-69.8917,5,17,98.5,9.5,0,5,12,dmr,24
2004,Midcoast,4,4,43.7216,-69.7541,5,20,88.5,19.5,0,5,12,dmr,27
2004,Midcoast,2,2,43.8428,-69.6823,5,38.5,69.5,38,3.7,5,17,dmr,29
2004,Midcoast,3,3,43.7934,-69.6682,5,28.5,90,46,0,5,17,dmr,31
2004,Midcoast,5,5,43.7305,-69.6241,5,0,97.5,12.5,0,5,17,dmr,33
2004,Midcoast,4,4,43.7982,-69.5889,5,21.3,91.5,19.5,0,5,19,dmr,38
2004,Midcoast,5,4,43.7532,-69.5806,5,30,85.5,28,0,5,19,dmr,39
2004,Midcoast,2,2,43.8658,-69.5456,5,21,76,47,0,5,19,dmr,43
2004,Midcoast,3,2,43.8886,-69.4708,5,10,99.5,5,0,5,20,dmr,50
2004,Midcoast,4,3,43.879,-69.4202,5,48.5,73.5,32,0,5,20,dmr,49
2004,Midcoast,2,2,43.9157,-69.4017,5,40.5,79.5,49,0.1,5,20,dmr,48
2004,Midcoast,3,2,43.889,-69.3397,5,28,97.5,20,0,5,25,dmr,53
2004,Midcoast,4,4,43.8576,-69.3143,5,18.5,15.5,100,0,5,25,dmr,56
2004,Midcoast,2,2,43.9307,-69.3077,5,34,70,69,0,5,25,dmr,52
2004,Midcoast,4,4,43.8848,-69.2522,5,16.5,88.5,53.5,0.5,5,25,dmr,62
2004,Penobscot Bay,5,4,43.8624,-69.2022,5,10,30.5,95,0,5,25,dmr,60
2004,Penobscot Bay,3,3,43.9615,-69.1838,5,50,70.5,54,0,5,26,dmr,75
2004,Penobscot Bay,5,4,43.8626,-69.1277,5,24,76,74,0,5,26,dmr,66
2004,Penobscot Bay,4,4,43.8897,-69.1201,5,66.5,41.5,80.5,0,5,26,dmr,68
2004,Penobscot Bay,3,3,43.9978,-69.109,5,40.5,73,48,0,5,26,dmr,74
2004,Penobscot Bay,5,4,43.8946,-68.9966,5,69.5,34,100,0,5,26,dmr,70
2004,Penobscot Bay,2,2,44.2278,-68.9593,5,47.5,54,42,3.4,6,3,dmr,77
2004,Penobscot Bay,5,5,44.0032,-68.8036,5,21.5,38,85,0,6,3,dmr,83
2004,Penobscot Bay,5,5,44.0075,-68.7722,5,44,57.5,93.5,0,6,3,dmr,85
2004,Penobscot Bay,2,3,44.075,-68.772,5,59,55.5,93,0,6,3,dmr,87
2004,Penobscot Bay,5,5,44.0117,-68.7288,5,83,29,61,8.7,6,3,dmr,86
2004,Penobscot Bay,2,3,44.1378,-68.6843,5,38.5,55.5,14,0,6,4,dmr,100
2004,Penobscot Bay,4,4,44.0249,-68.6786,5,30.5,43,99.5,0,6,4,dmr,89
2004,MDI,3,4,44.0602,-68.5785,5,47.5,43,90,0,6,4,dmr,96
2004,MDI,2,3,44.1457,-68.578,5,7,95.5,2.5,0,6,4,dmr,98
2004,MDI,3,3,44.1319,-68.5282,5,7,63,57,0,6,4,dmr,97
2004,MDI,2,2,44.2847,-68.4893,5,48,53,89.5,0,6,7,dmr,102
2004,MDI,4,4,44.109,-68.4657,5,59,47.5,99,0,6,7,dmr,109
2004,MDI,3,4,44.127,-68.4656,5,61.5,31.5,99,0,6,7,dmr,108
2004,MDI,2,3,44.2034,-68.4524,5,15,89,30,0,6,7,dmr,105
